TransactionID,CustomerID,Gender,Age,City,ProductCategory,Quantity,Price,TotalAmount,PurchaseDate,PaymentMode
T100007,C1596,O,68,Vadodara,Beauty,1,1406.19,1406.19,2025-04-25,CARD
T100107,C1434,Female,61,Surat,Beauty,1,2792.47,2792.47,2025-06-06,UPI
T100713,C1299,Other,41,Rajkot,Fashion,6,1856.59,11139.54,2025-11-01,Card
T100693,C1286,Other,23,Indore,Beauty,7,3781.57,26470.99,2025-08-19,Cash
T100591,C1023,Female,24,?,Furniture,5,-100,9980.8,2025-02-07,Card
T100207,C1169,Female,NA,Nashik,Sports,3,4643.98,13931.94,2025-04-05,Wallet
T100607,C1004,Other,56,vadodara,Sports,2,2476.68,4953.36,2025-08-22,Wallet
T101522,C1213,Other,44,Mumbai,BEAUTY,None,4947.76,4947.76,2025-05-21,UPI
T101422,C1085,Female,30,Vadodara,Beauty,6,2057.89,12347.34,2025-01-17,Cash
T100681,C1163,Male,49,Mumbai,Sports,1,2185.17,2185.17,2025-09-04,Card
T101161,C1408,female,63,Surat,Fashion,7,1625.4,11377.8,2025-12-03,UPI
T100618,C1071,Female,62,Nashik,Beauty,1,3898.24,3898.24,2025-05-20,Card
T100398,null,Other,24,Indore,Beauty,2,2465.25,4930.5,2025-10-06,UPI
T100023,C1209,Male,69,Jaipur,Groceries,1,3523.59,3523.59,2025-11-18,Cash
T101511,C1032,Male,66,Mumbai,Furniture,3,1393.51,4180.53,2025-04-05,Cash
T100765,C1293,Male,?,Jaipur,Furniture,3,734.1,2202.3,2025-04-16,Cash
T101320,C1571,Male,50,Rajkot,Electronics,2,4460.91,8921.82,2025-02-14,Cash
T100721,C1232,FEMALE,45,Jaipur,Furniture,3,1918.41,5755.23,2025-06-03,Cash
T100234,C1424,Female,39,Delhi NCR,Electronics,2,4296.43,8592.86,2025-08-07,Wallet
T101100,C1138,Male,35,Indore,Furniture,6,2327.49,13964.94,2025-05-04,UPI
T101777,C1389,Female,40,Rajkot,Electronics,4,1775.94,7103.76,2025-11-21,Wallet
T100126,C1494,Female,52,Delhi,Electronics,3,3152.8,9458.4,2025-03-27,Cash
T101893,C1438,Other,44,Delhi,Groceries ,None,1383.09,4149.27,,UPI
T101028,C1136,Female,49,Ahmedabad,Groceries ,7,3320.34,23242.38,2025-03-08,Card
T101929,C1304,Female,25,Surat,Furniture,5,2981.18,14905.9,2025-03-15,Wallet
T100534,C1532,Other,69,Delhi,Furniture,2,4106.78,8213.56,2025-09-13,Card
T100626,C1405,Other,56,Indore,Fashion,3,1229.33,3687.99,2025-08-12,Wallet
T101098,C1569,Other,52,Vadodara,Furniture,6,1470.92,8825.52,2025-03-06, UpI
T101884,C1073,Female,64,Rajkot,Furniture,5,4316.79,21583.95,2025-08-06,Wallet
T101326,C1172,Male,50,Nashik,Electronics,5,3789.24,18946.2,2025-01-16,Wallet
T100726,C1571,Other,55,?,Beauty,6,173.85,1043.1,2025-03-27,UPI
T100235,C1386,Other,55,Mumbai,Beauty,4,939.76,3759.04,2025-12-09,UPI
T101959,C1269,FEMALE,32,Vadodara,Beauty,5,2900.68,14503.4,2025-06-19,Card
null,C1267,Male,58,Mumbai,Sports,6,265.52,1593.12,2025-01-01,Cash
T100001,C1511,Female,22,Indore,fashion,7,2595.66,18169.62,2025-01-14,Cash
T100243,C1174,Other,27,Pune,Electronics,3,118.74,356.22,2025-08-13,Wallet
T101333,C1473,Other,59,Vadodara,Electronics,4,2221.96,8887.84,2025-12-21,Card
T100422,C1127,N/A,51,Mumbai,Electronics,6,1830.64,10983.84,2025-05-01,Cash
T100172,C1342,Female,66,Nashik,electronics,3,2356.94,7070.82,2025-09-27,UPI
T100213,C1045,male,48,delhi,Sports,-2,676.41,2029.23,2025-07-17,UPI
T100782,C1306,Female,26,Mumbai,Furniture,2,2634.95,5269.9,2025-05-22,Card
T100460,C1289,Female,53,Jaipur,Sports,2,957.8,,2025-08-02,Cash
T100340,C1287,Female,25,Mumbai,Electronics,3,637.24,1911.72,2025-03-21,UPI
T100826,C1300,Other,21,Jaipur,Groceries,3,4719.38,14158.14,2025-10-17,Wallet
T101579,C1036,Other,38,Pune,Furniture,1,1423.54,1423.54,2025-12-27,UPI
T101183,C1348,Male,23,Delhi,Groceries,4,2346.1,9384.4,2025-09-15,UPI
T100841,C1300,Female,34,Pune,Fashion,7,1325.88,9281.16,2025-01-22,UPI
T101810,C1445,Other,40,Nashik,Beauty,2,4382.49,8764.98,2025-03-15,Wallet
T101696,C1447,Female,37,Rajkot,Sports,3,69.39,208.17,2025-05-07,CARD
T101575,C1255, M ,36,Indore,Electronics,5,349.22,1746.1,not-a-date,Card
T101238,C1412,Other,53,delhi,Furniture,3,1635.97,4907.91,2025-10-20,Wallet
T100426,C1072,Female,58,Mumbai,beauty ,6,3314.22,19885.32,2025-03-12,Wallet
T100741,C1017,Other,36,Indore,Groceries,7,2396.84,16777.88,2025-07-29,UPI
T100377,C1420,Other,37,Delhi,Furniture,6,3198.3,19189.8,2025-09-01,Wallet
T100536,C1116,m,35,Mumbai,Groceries,1,294.13,294.13,2025-04-03,UPI
T100709,C1481,Male,56,Pune,Electronics,7,2615.66,18309.62,2025-11-06,unknown
T101723,C1238,Female,48,Surat,electronics,2,2510.88,5021.76,2025-05-06,Card
T101153,C1533,Male,150,delhi,Furniture,1,281.47,281.47,2025-08-10,Card
T100715,C1024,Female,61,Mumbai,Groceries,3,51.34,154.02,2025-08-13,Cash
T101332,C1323,Other,23,Indore,Fashion,5,913.98,4569.9,2025-08-31,Card
T100476,C1475,Other,61,N/A,Groceries,1,3079.46,3079.46,2025-08-07,Wallet
T100430,C1456,Other,19,Rajkot,Furniture,7,311.72,2182.04,2025-04-17,UPI
T100541,C1083,Male,33,Indore,fashion,6,1575.94,None,2025-06-03,unknown
T101372,C1523,Male,23,Delhi,Sports,6,655.58,3933.48,2025-01-20,UPI
T101195,C1474,Female,46,Vadodara ,Beauty,None,3839.83,26878.81,2025-01-23,Cash
T100918,C1228,Other,24,Ahmedabad,Sports,4,4908.85,19635.4,2025-04-13,Cash
T101641,C1362,Other,65,Mumbai,Sports,6,134.44,806.64,2025-10-03,Wallet
T100393,C1181,Female,51,Rajkot,Electronics,3,1546.3,4638.9,2025-10-08,Wallet
T101725,C1362,Male,28,Surat,Beauty,6,-100,27278.76,2025-06-15,Card
T101848,C1509,Female,N/A,Vadodara,Fashion,5,725.1,3625.5,N/A,Wallet
T100231,C1517,Male,48,Nashik,Electronics,4,304.12,1216.48,2025-08-08,Cash
T100406,C1435,Male,47,surat ,Fashion,4,4695.04,18780.16,2025-04-05,UPI
T100546,C1522,Female,19,Rajkot,Furniture,3,-100,5720.19,2025-11-24,Wallet
T100282,C1015,Male,69,Surat,Beauty,3,3739.19,11217.57,2025-09-10,Card
T101501,C1100,Female,37,Vadodara,Fashion,7,573.74,4016.18,2025-06-01,Wallet
T101317,C1432,Male,29,Delhi,Furniture,7,3710.81,25975.67,2025-08-28,Cash
T100786,C1134,Male,26,delhi,Electronics,6,3120.84,18725.04,15/01/2025,Card
T101909,C1400,Other,26,Nashik,Beauty,5,1640.42,8202.1,2025-07-30, UpI
T101733,C1008,Female,41,Indore,ELECTRONICS,3,1569.46,4708.38,2025-10-10,Wallet
T100645,C1083,Male,-5,Vadodara,Electronics,4,3228.05,12912.2,2025-07-18,UPI
T101026,C1281,O,29,surat ,Furniture,7,-100,11517.52,2025-07-21,Cash
T100638,C1108,Female,65,Indore,Electronics,1,478.88,478.88,2025-11-14,Cash
T101059,C1454,Male,36,Mumbai,Sports,3,257.8,773.4,2025-12-12,Wallet
T101375,C1362,Female,48,Vadodara,Groceries,4,2912.84,11651.36,2025-12-11,Wallet
T100956,C1398,FEMALE,35,Ahmedabad,Electronics,3,2437.79,7313.37,2025-02-07,Cash
T100225,C1127,Other,49,Rajkot,Furniture,4,?,6119.6,2025-05-14,Cash
T101468,C1247,Female,52,Indore,Sports,5,2786.11,13930.55,2025-07-30,UPI
T101963,C1051,Male,41,Surat,Sports,1,3132.77,3132.77,2025-11-15,Wallet
T101045,C1331,Other,42,Pune,Fashion,2,3633.02,7266.04,?,Cash
T101853,C1327,Male,41,Mumbai,Groceries,6,1592.8,9556.8,2025-01-21,UPI
T101309,C1455,Male,68,Mumbai,Beauty,5,3831.43,19157.15,2025-11-18,Card
T100181,C1070,MALE,20,Mumbai,Fashion,5,3820.02,19100.1,2025-12-13,UPI 
T100335,C1294,MALE,60,Delhi,Sports,5,3083.26,15416.3,2025-11-08,Cash
T100604,C1078,Other,28,Vadodara,Beauty,3,4318.47,12955.41,2025-09-19,UPI
T100857,C1578,Female,43,Ahmedabad,Electronics,7,1320.99,N/A,2025-01-12,UPI
T100927,C1368,Female,53,Vadodara,Furniture,2,772.68,1545.36,2025-07-23,Cash
T100504,C1371,Other,22,Indore,Groceries,5,3622.47,18112.35,2025-11-16,Card
T100227,C1465,Female,50,Delhi,Groceries,6,367.08,2202.48,2025-09-30,Card
T101347,C1154,Other,65,Surat,Sports,2,3019.64,6039.28,2025-05-31,Cash
T101970,C1583,Other,34,Indore,Groceries,2,678.38,1356.76,not-a-date,Cash
T101189,C1049,Male,25,Vadodara,Groceries,1,4241.15,4241.15,2025-01-09,wallet
T101079,C1471,Other,40,Mumbai,null,5,3641.56,18207.8,2025-01-29,Card
T100053,C1583,female,54,Delhi,Electronics,5,2440.52,12202.6,2025-12-17,Wallet
T101946,C1220,Other,24,,Fashion,3,4594.51,13783.53,,UPI
T100120,C1497,Female,33,Mumbai,Sports,2,1412.15,N/A,2025-10-19,UPI
T101849,C1090,Other,40,Rajkot,Sports,1,1017.4,1017.4,2025-07-10,Card
T101864,C1067,Female,19,Vadodara,Electronics,5,3292.19,16460.95,2025-04-18,UPI
T100563,C1510,Male,41,Pune,Groceries,3,3514.39,10543.17,2025-12-24,Cash
T101166,C1518,Male,28,Indore,Groceries,5,2387.0,11935.0,2025-01-27,Cash
T100420,C1117,Female,65,Vadodara,FASHION,1,4012.43,4012.43,2025-10-12,Wallet
T100663,C1591,Female,18,Pune,Fashion,2,1120.88,2241.76,2025-07-12,Cash
T100610,C1528,Male,37,Pune,Beauty,6,2918.03,17508.18,2025-08-19,Cash
T101185,C1424,Female,33,Ahmedabad,Groceries,6,2810.56,16863.36,2025-04-17,UPI
T101577,C1386,Female,41,Vadodara,Fashion,6,608.6,3651.6,2025-02-08,Card
T101591,C1065,Other,61,Surat,Sports,3,3610.91,10832.73,2025-04-28,UPI
T101145,C1585,Other,34,Vadodara,Fashion,5,-100,544.8,2025-08-02,Card
T100165,C1443,Other,22,Rajkot,Fashion,4,2023.92,8095.68,2025-06-09,Wallet
T100539,C1466,Female,36,Nashik,Beauty,7,410.18,2871.26,2025-06-03,Wallet
T101395,C1299,Female,32,Vadodara,Sports,1,3540.43,3540.43,2025-01-03,UPI
T101227,C1517,Male,64,Vadodara,Electronics,null,4952.76,24763.8,2025-03-24,UPI
T101164,C1259,Other,31,Pune,fashion,5,3662.7,18313.5,2025-11-30,Wallet
T100670,C1370,Other,55,Surat,Beauty,6,826.66,4959.96,2025-01-28,Wallet
T100802,C1081,Other,43,ahmedabad,Fashion,7,4520.32,31642.24,2025-12-03,UPI
T101388,C1253,Male,21,Delhi,Furniture,7,710.4,4972.8,2025-09-06,Wallet
T100710,C1468,Male,34,Surat,Sports,3,2216.49,6649.47,2025-11-11,Card
T100123,C1425,Other,70,Vadodara,ELECTRONICS,1,893.28,893.28,2025-12-11,Wallet
T100911,C1284,Female,47,Jaipur,Groceries,5,2007.87,10039.35,2025-08-28,UPI
T101749,C1135,Other,twenty,Surat,Electronics,2,3859.76,7719.52,2025-02-13,Cash
NA,C1513,Other,38,,Groceries,5,4862.84,24314.2,2025-10-31,Card
T101478,C1021,Other,52,Delhi,N/A,6,2692.51,16155.06,2025-09-27,Card
T100959,C1124,Female,52,Vadodara,fashion,3,2648.7,7946.1,2025-09-16,Wallet
T100856,C1045,Female,32,Indore,Beauty,1,2846.84,2846.84,2025-10-17,Cash
T100170,C1508,Other,65,Surat,Sports,3,4887.61,14662.83,2025-07-19,Cash
T100089,C1199,Female,35,Indore,Fashion,6,1856.77,11140.62,2025-03-06,Wallet
T101131,C1134,Male,34,Surat,Fashion,1,2896.95,2896.95,2025-01-20,UPI
T100819,C1517,Female,27,Pune,Sports,7,588.8,4121.6,2025-07-09,UPI
T101406,C1284,Female,49,Pune,Beauty,2,1945.69,3891.38,2025-11-29,UPI
T101984,C1040,female,38,Indore,Furniture,1,4933.63,4933.63,2025-02-01,UPI
T101413,C1321,Female,43,Nashik,Beauty,3,1376.84,4130.52,2025-11-08,UPI
T101428,C1137,Other,44,Rajkot,Beauty,3,?,8560.02,2025-12-20,Card
T101212,C1077,Other,50,Indore,Furniture,4,2276.3,9105.2,2025-03-19,Cash
T101271,C1250,Male,56,Surat,Furniture,4,3356.8,13427.2,2025-06-04,Cash
T101158,C1556,Male,69,Rajkot,Beauty,2,1857.9,3715.8,2025-03-16,Card
T100296,C1584,,52,Vadodara,Groceries,7,2153.97,15077.79,2025-11-03,Cash
T100623,C1572,Other,44,Pune,Fashion,7,1810.17,12671.19,2025-12-22,Cash
T100542,C1294,Other,59,Delhi,Electronics,5,3986.18,19930.9,2025-08-13,Cash
T100524,C1127,Female,37,Rajkot,Electronics,1,2673.1,2673.1,2025-04-30,Card
T100880,C1102,Female,53,Delhi,Fashion,3,4619.03,13857.09,2025-12-04,Card
T101734,C1211,N/A,70,Indore,Fashion,7,2742.32,19196.24,2025-10-14,Card
T101152,C1502,Female,22,Ahmedabad,Sports,5,4831.18,24155.9,2025-10-22,Cash
T100416,C1112,Male,65,Ahmedabad,Groceries,7,4050.98,28356.86,2025-12-09,Cash
T100867,C1252,,66,Nashik,Fashion,2,2019.35,4038.7,2025-03-05,Cash
T100051,C1159,Male,60,Surat,Furniture,6,451.95,2711.7,2025-04-03,Wallet
T100669,C1566,Other,55,Delhi,Furniture,5,1252.27,6261.35,2025-01-19,Card
T100072,C1305,Male,18,Indore,Fashion,3,4618.48,13855.44,2025-03-02,Cash
T100492,C1007,Male,48,Jaipur,Sports,7,3588.96,25122.72,2025-04-21,Wallet
T100677,C1161,Male,40,vadodara,Electronics,7,741.58,5191.06,2025-04-03,Card
T101878,C1471,Male,59,Jaipur,Furniture,7,2337.74,16364.18,2025-06-23,Wallet
T100151,C1198,Male,,Ahmedabad,Furniture,4,1672.24,6688.96,2025-03-28,UPI
T100270,C1287,Other,52,,Beauty,3,2587.57,7762.71,2025/02/30,Wallet
T101589,C1266,Female,66,Surat,Groceries,4,4742.41,18969.64,2025-02-20,Cash
T100115,C1142,Other,63,Nashik,Groceries,3,2460.59,7381.77,2025-10-13,UPI
T101750,C1505,Male,54,Jaipur,Electronics,7,2218.92,15532.44,2025-02-01,Wallet
T100982,C1527,Male,43,Pune,Electronics,6,1865.15,11190.9,2025-02-16,Wallet
T100622,C1169,Male,62,Delhi,Groceries,4,4312.33,17249.32,2025-05-19,Cash
T101500,C1255,Other,51,,Groceries,4,1534.5,6138.0,31-12-25,CARD
T100550,C1342,Male,58,Surat,Furniture,4,1121.95,4487.8,2025-05-06,Card
T100483,C1182,Other,N/A,Delhi,Groceries,7,3318.54,23229.78,2025-04-14,Wallet
T101380,C1292,Male,19,Surat,Electronics,7,762.92,5340.44,2025-02-17,Wallet
T100861,C1161,Female,50,Pune,Sports,6,unknown,10816.14,2025-10-17,Cash
T100404,C1509,Other,42,Vadodara,Electronics,7,3124.24,NA,2025-01-05,Cash
T101353,C1342,Female,58,Surat,Electronics,0,4072.77,4072.77,2025/02/30,UPI
T100898,C1091,Other,None,Rajkot,beauty ,5,4187.27,20936.35,N/A,Cash
T100326,C1190,Other,61,Delhi,Groceries,1,4492.37,4492.37,2025-03-22,UPI
T100905,C1530,Male,64,Rajkot,Sports,3,3062.52,9187.56,2025-01-02,UPI
T100025,C1452,Male,46,null,Sports,5,1795.84,8979.2,N/A,UPI
T101405,C1116,Female,60,Jaipur,Furniture,2,1885.19,3770.38,2025-01-29,Cash
T101083,C1099,Female,39,Surat,Beauty,3,606.25,1818.75,2025-01-26,Cash
T100039,C1214,Female,38,Vadodara,Fashion,3,1178.41,3535.23,2025-06-29,UPI
T101816,C1489,Female,40,Pune,Electronics,5,4822.94,null,2025-05-01,Wallet
T100794,C1113,Female,44,Delhi,Beauty,3,1038.81,3116.43,2025-11-10,UPI
T101363,C1263,Female,65,Vadodara,Fashion,5,948.26,4741.3,2025-12-24,UPI
T100578,C1364,Other,38,Mumbai,Fashion,5,3112.38,15561.9,2025-11-14,Wallet
T101373,C1231,Female,34,Delhi,Sports,2,4945.02,9890.04,2025-07-20,Cash
T101374,C1444,Other,49,Delhi,Sports,3,1160.01,3480.03,2025-07-29,upi
T101851,C1347,Male,38,Indore,Furniture,7,2964.36,20750.52,2025-01-22,Card
T101174,C1241,Female,30,Surat,Furniture,3,2901.41,8704.23,2025-03-01,Card
T101113,C1125,Other,70,Mumbai,Fashion,1,633.74,633.74,2025-02-05,Cash
T100596,null,Other,52,Mumbai,Fashion,6,1398.68,8392.08,2025-03-23,Cash
T101743,C1492,Male,68,Pune,Groceries,2,4508.99,9017.98,2025-12-16,UPI
T101430,C1425,Male,43,Indore,Groceries,6,4161.15,24966.9,2025-01-20,Card
T101617,C1513,Male,54,Indore,Fashion,2,1148.39,2296.78,2025-12-07,UPI
T100086,C1088,Female,28,Vadodara,Beauty,1,2596.26,2596.26,2025-10-19,Cash
T100699,C1366,Male,29,Delhi,,2,3021.87,6043.74,NA,Card
T100457,C1143,Female,23,Delhi,Beauty,7,798.43,5589.01,2025-03-11,Cash
T100821,C1177,Male,18,Mumbai,Groceries,7,3894.62,27262.34,2025-02-13,UPI
T101862,C1217,Female,59,Nashik,Furniture,2,1298.42,2596.84,2025-03-18,upi
T100080,C1355,Other,43,Mumbai,Beauty,5,957.74,4788.7,2025-05-20,Wallet
T100717,C1299,Female,42,Indore,Beauty,1,97.03,97.03,2025-06-25,UPI
T101559,C1345,Other,25,Nashik,Sports,4,61.07,244.28,2025-08-09,Wallet
T101132,C1415,Other,57,Nashik,Beauty,5,4054.22,20271.1,2025-06-16,Card
T100975,C1282,Female,29,Vadodara,Electronics,1,3998.31,,2025-09-15,Card
T101879,C1348,Male,37,Ahmedabad,Sports,6,1572.03,9432.18,not-a-date,UPI
T100132,C1223,Other,57,Rajkot,Sports,2,3397.97,6795.94,2025-12-16,Cash
T100471,C1406,Other,29,Nashik,Fashion,6,241.51,1449.06,2025-12-10,CASH
T100330,C1028,Other,44,,Fashion,5,2685.61,13428.05,2025-08-19,Wallet
T100863,C1552,Female,20,Nashik,Furniture,3,3281.31,9843.93,2025-04-05,Card
T100019,C1410,Other,33,Surat,Sports,4,4418.98,17675.92,2025-04-08,UPI 
T101991,C1072,Female,59,Nashik,Fashion,4,79.56,318.24,2025-11-29,Wallet
T100498,C1534,Male,53,Rajkot,Furniture,1,4511.54,4511.54,2025-12-12,Card
T101833,C1322, M ,N/A,Surat,Sports,5,2766.39,13831.95,2025-04-14,Card
T101740,C1318,Male,56,Ahmedabad,Fashion,6,667.4,4004.4,2025-07-25,UPI
T101010,C1532,Other,58,Vadodara,Sports,0,4423.9,4423.9,2025-04-11,Cash
T101828,C1148,Male,56,Surat,Groceries,5,1920.31,9601.55,2025-11-08,Wallet
T101548,C1030,Other,0,AHMEDABAD,NA,7,563.63,3945.41,2025-05-14,Wallet
T100650,C1040,Female,37,Surat,Electronics,1,1253.98,1253.98,2025-02-21,Wallet
T100784,C1508,Female,36,Rajkot,?,7,789.22,5524.54,2025-08-30,Wallet
T101385,C1001,MALE,28,Surat,N/A,1,808.83,808.83,N/A,Wallet
T100028,C1040,Female,61,Pune,Electronics,3,304.27,NA,2025-11-28,Wallet
T100232,C1150,Other,58,Delhi,Sports,5,2191.93,10959.65,2025-11-23,UPI 
T101570,C1206,Female,39,Surat,Fashion,3,1111.44,3334.32,2025-03-11,Cash
?,C1345,Male,36,Indore,Furniture,2,4255.03,8510.06,2025-08-08,Card
T101053,C1259,Male,45,Vadodara,Groceries,6,920.8,5524.8,2025-02-10,UPI
T101321,C1549,Other,64,Pune,Sports,1,2497.65,2497.65,2025-11-02,UPI
T100372,C1378,Female,44,Nashik,Furniture,4,1166.0,4664.0,2025-06-19,unknown
T100810,C1494,FEMALE,40,Delhi,Electronics,3,934.26,2802.78,2025-09-15,Wallet
T101140,C1386,Other,31,Jaipur,Sports,3,1416.69,4250.07,2025-03-11,Wallet
T101091,NA,Other,48,Jaipur,N/A,5,105.06,525.3,2025-05-16,UPI
T101783,C1309,Male,41,Pune,Fashion,6,2172.25,13033.5,2025-11-29,UPI
T100063,C1187,Other,29,Nashik,Beauty,4,2150.31,8601.24,2025-03-30,UPI
T101254,C1473,O,30,,Beauty,6,822.49,4934.94,2025-10-24,UPI
T100621,C1112,Female,45,Pune,Electronics,2,2434.92,4869.84,15/01/2025,Card
T100574,C1242,,30,Mumbai,Beauty,1,3630.05,3630.05,NA,Wallet
T101541,C1302,Female,28,Nashik,Sports,2,3429.06,6858.12,2025-08-01,Card
T100945,C1084,Other,51,Jaipur,Electronics,7,1598.99,11192.93,2025-09-13,UPI
T100331,C1322,Other,40,surat ,Groceries,2,4028.25,8056.5,2025-07-21,Wallet
T100304,C1334,Male,43,Ahmedabad,Groceries,6,355.27,2131.62,2025-07-20,Card
T101682,C1116,Female,66,,Furniture,N/A,4058.75,20293.75,2025-04-18,UPI
T101730,C1295,Other,52,Rajkot,Fashion,6,2399.58,14397.48,2025-04-09,Wallet
T101728,C1205,Male,32,Indore,Sports,7,505.17,3536.19,2025-08-12,UPI
T101630,C1024,Female,56,Pune,Electronics,3,N/A,-500,2025-04-03,UPI
T101943,C1402,Female,41,Vadodara,Electronics,5,1244.97,6224.85,2025-08-24,Card
T100494,C1007,Other,27,Jaipur,Sports,5,2271.1,11355.5,2025-06-02,UPI
T100577,C1102,Other,40,Surat,Groceries,7,4713.57,32994.99,2025-05-19,Card
T101122,C1189,Other,60,Ahmedabad,Beauty,3,3214.46,wrong,2025-08-19,Cash
T100463,C1208,Female,60,Rajkot,Sports,5,3535.58,17677.9,2025-04-30,Card
T100009,C1124,Other,56,Delhi,Furniture,4,2903.59,11614.36,2025-11-13,Card
T101600,C1242,Male,22,Mumbai,Furniture,7,1937.63,13563.41,2025-04-09,UPI
T101581,C1095,Female,48,Jaipur,Groceries,1,1050.82,1050.82,2025-03-08,Card
T100050,C1412,Other,28,Vadodara,Beauty,1,4333.97,4333.97,2025-08-16,Card
T100313,C1378,Other,58,Ahmedabad,Beauty,1,4489.45,4489.45,2025-03-18,Card
T101655,C1262,Male,21,Pune,Furniture,4,4512.29,18049.16,2025-04-18,Card
T100306,C1565,Female,68,Rajkot,Fashion,N/A,3297.44,16487.2,2025-07-20,Cash
T100199,C1580,Male,62,,Groceries,3,703.52,2110.56,2025-12-12,Card
T101415,C1177,Female,57,Vadodara,Beauty,4,4148.69,16594.76,2025-04-26,Wallet
T101738,C1278,Male,26,Delhi,Electronics,7,378.08,2646.56,2025-11-20,Card
T100972,C1179,Male,28,Jaipur,Electronics,3,3712.73,11138.19,2025-03-29,UPI
T100822,C1511,Female,64,Delhi,Sports,3,428.41,1285.23,2025/02/30,Wallet
T101118,C1437,Other,34,Vadodara,Beauty,1,3973.12,3973.12,2025-02-05,Cash
T100353,C1282,Other,39,AHMEDABAD,Fashion,7,449.86,3149.02,2025-05-26,Wallet
T100950,C1462,Male,56,Nashik,grocery,2,805.51,1611.02,2025-02-04,Card
T100461,C1431,Other,24,Nashik,Groceries,3,2913.18,8739.54,2025-04-01,Card
T100555,C1231,Female,45,Vadodara,Sports,2,204.42,408.84,None,Wallet
T101324,C1211,Female,35,Ahmedabad,Electronics,7,2588.58,18120.06,2025-05-28,Card
T100188,C1291,Female,52,Ahmedabad,Fashion,1,4355.12,4355.12,2025-10-01,Card
T101240,C1571,Male,54,,Beauty,1,703.59,703.59,2025-12-21,UPI
T101595,C1289,Male,37,Ahmedabad,Beauty,6,4773.32,28639.92,2025-06-05,Cash
T101219,C1070,Male,32,Rajkot,Beauty,4,1022.71,4090.84,2025-05-26,Cash
T100640,C1018,Male,24,Rajkot,Sports,3,4215.08,12645.24,2025-02-08,UPI
T100799,C1294,Male,27,Surat,Furniture,4,3064.39,12257.56,2025-08-26,UPI
T100403,C1033,Other,35,Rajkot,Furniture,7,2052.66,14368.62,2025-10-19,UPI
T100329,C1224,Male,150,Pune,Electronics,2,4248.73,8497.46,2025-02-16,UPI
T101915,C1482,Male,27,Pune,Groceries,2,1731.25,3462.5,2025-07-25,Card
T101110,C1349,Other,37,Surat,Electronics,5,3102.75,15513.75,2025-12-31,upi
T100168,C1282,Male,23,Rajkot,Fashion,1,1451.85,1451.85,2025-12-31,Cash
T101167,C1052,Female,44,Indore,Groceries,6,675.99,4055.94,2025-08-08,Card
T100003,C1383,Female,23,Pune,Electronics,3,2754.44,8263.32,2025-07-22,Wallet
T101983,C1329,Male,52,Nashik,Furniture,4,1111.83,4447.32,2025-01-15,Wallet
T101180,C1284,other,70,Rajkot,ELECTRONICS,2,N/A,827.36,2025-03-13,Cash
T101272,C1485,Other,20,Rajkot,Fashion,1,4992.7,4992.7,2025-07-26,UPI
T101911,C1367,Male,NA,Vadodara,Electronics,5,3706.84,18534.2,2025-01-28,UPI
T100185,C1541,Female,23,Surat,Furniture,6,2536.79,15220.74,2025-06-29,Cash
T101606,C1077,Other,70,Pune,Sports,1,1509.52,1509.52,2025-08-28,Cash
T100652,C1394,Male,25,Indore,Groceries,7,1361.85,9532.95,2025-02-26,Cash
T100424,C1451,Female,45,,Furniture,1,2033.19,2033.19,2025-01-21,Card
T100325,C1590,Female,54,Indore,Beauty,6,908.21,5449.26,2025-11-17,Card
T101447,C1157,Other,39,Vadodara,Electronics,5,2808.39,14041.95,2025-12-25,Cash
T100567,C1366,Other,32,Delhi,ELECTRONICS,0,3613.37,3613.37,2025-03-25,Wallet
T101814,C1521,female,56,Pune,Furniture,1,4759.22,4759.22,2025-05-19,Cash
T101225,C1186,Other,34,Rajkot,Electronics,5,903.76,4518.8,2025-10-13,Wallet
T100691,C1055,Other,41,Rajkot,Electronics,3,1531.54,4594.62,2025-07-10,Cash
T100176,C1326,Other,63,Rajkot,Groceries,5,3057.56,15287.8,2025-09-25,upi
T101319,C1258,Male,40,Nashik,Groceries,6,4056.49,24338.94,2025-05-21,Card
T101824,C1229,Other,31,Nashik,Sports,4,4029.41,16117.64,2025-05-10,Wallet
T101115,C1308,Male,39,Vadodara,Fashion,7,1819.36,12735.52,2025-09-20,Cash
T101990,C1256,Other,40,Surat,Fashion,2,1663.64,3327.28,2025-11-29,Cash
T101532,C1003,Other,60,?,Furniture,4,2984.99,11939.96,2025-06-08,Cash
T100020,C1340,Male,68,Delhi,Beauty,N/A,4710.07,4710.07,2025-03-21,UPI
T101000,C1492,Other,19,Nashik,Furniture,6,1162.96,6977.76,N/A,UPI
T100462,C1095,Male,49,Surat,Sports,2,3190.5,6381.0,2025-11-11,Wallet
T101771,C1363,MALE,30,Pune,Fashion,3,1311.76,3935.28,01-25-2025,Card
T101032,C1482,Other,18,Nashik,Fashion,1,?,2278.3,15/01/2025,Wallet
T101463,C1187,Female,60,Ahmedabad,Electronics,6,488.56,2931.36,2025-10-28,Card
T100291,C1550,Male,20,Surat,Fashion,7,1032.87,7230.09,2025-05-25,UPI
T101788,C1400,male,NA,Jaipur,Electronics,3,3707.98,11123.94,2025-05-27,Card
T100346,C1578,Male,62,Delhi,Groceries,1,1105.98,1105.98,2025-01-05,Card
T100397,C1200,Other,19,Mumbai,Groceries,1,2502.09,2502.09,2025-03-23,Cash
