TransactionID,CustomerID,Age,Quantity,Price,TotalAmount,PurchaseDate,Month,Gender_Female,Gender_Male,Gender_Other,City_Ahmedabad,City_Delhi,City_Delhi Ncr,City_Indore,City_Jaipur,City_Mumbai,City_Nashik,City_Pune,City_Rajkot,City_Surat,City_Vadodara,ProductCategory_Beauty,ProductCategory_Electronics,ProductCategory_Fashion,ProductCategory_Furniture,ProductCategory_Groceries,ProductCategory_Sports,PaymentMode_Card,PaymentMode_Cash,PaymentMode_E-wallet,PaymentMode_UPI,PaymentMode_Wallet,DayOfWeek_Friday,DayOfWeek_Monday,DayOfWeek_Saturday,DayOfWeek_Sunday,DayOfWeek_Thursday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,AgeGroup_18-25,AgeGroup_26-40,AgeGroup_41-60,AgeGroup_60+,Age_Normalized,Quantity_Normalized,Price_Normalized,TotalAmount_Normalized
T101204,C1146,40,1,1017.78,1017.78,2025-07-31,2025-07,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.4230769230769231,0.0,0.19546746220356978,0.027795035414406574
T101822,C1461,26,1,3809.6,3809.6,2025-05-08,2025-05,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.15384615384615385,0.0,0.760127420741265,0.10858160939430181
T100828,C1485,43,7,4932.52,34527.64,2025-10-02,2025-10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4807692307692308,1.0,0.9872437680133489,0.9974659969899853
T100500,C1367,24,3,4995.59,14986.77,2025-06-26,2025-06,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.11538461538461539,0.3333333333333333,1.0,0.4320140911054671
T100742,C1316,63,2,599.13,1198.26,2025-01-19,2025-01,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.8653846153846154,0.16666666666666666,0.11079334580573393,0.03301756439976075
T101812,C1479,62,3,128.89,386.67,2025-02-17,2025-02,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8461538461538461,0.3333333333333333,0.015684886484299942,0.00953267799005555
T100228,C1495,57,5,2514.25,12571.25,2025-12-29,2025-12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.75,0.6666666666666666,0.4981362188400667,0.36211646691052746
T100734,C1343,52,3,2706.07,8118.21,2025-09-03,2025-09,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.6538461538461539,0.3333333333333333,0.5369328007281186,0.23325936100992042
T101781,C1561,42,4,2756.4,11025.6,2025-11-29,2025-11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.46153846153846156,0.5,0.5471123021691864,0.3173901707768136
T101939,C1430,39,2,507.64,1015.28,2025-03-17,2025-03,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.40384615384615385,0.16666666666666666,0.09228902260201242,0.027722693202175935
T101201,C1381,58,2,2746.89,5493.78,2025-10-17,2025-10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.7692307692307693,0.16666666666666666,0.5451888557415179,0.15731653219213976
T100718,C1398,24,3,3668.99,11006.97,2025-02-19,2025-02,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.11538461538461539,0.3333333333333333,0.7316883248217626,0.3168510766112708
T100141,C1258,43,5,2308.16,11540.8,2025-04-12,2025-04,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.4807692307692308,0.6666666666666666,0.4564534560347878,0.3322984538733033
T101949,C1226,23,7,2504.3,17530.1,2025-08-20,2025-08,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.09615384615384616,1.0,0.49612378014865754,0.5056101385584858
T100280,C1520,43,1,4941.98,4941.98,2025-11-23,2025-11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.4807692307692308,0.0,0.9891571016837739,0.14134915910859347
T100374,C1521,60,7,2498.36,17488.52,2025-07-13,2025-07,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.8076923076923077,1.0,0.49492238458815796,0.5044069428846659
T101840,C1315,44,6,2055.25,12331.5,2025-08-09,2025-08,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.5,0.8333333333333334,0.40530110734691815,0.3551788487576093
T101502,C1470,68,3,414.99,1244.97,2025-10-01,2025-10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.9615384615384616,0.3333333333333333,0.07355008343024726,0.03436920629307798
T100315,C1415,67,2,3861.16,7722.32,2025-11-11,2025-11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.9423076923076923,0.16666666666666666,0.7705556960105172,0.2218035376499256
T100293,C1404,57,5,376.15,1880.75,2025-09-10,2025-09,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.75,0.6666666666666666,0.06569449360368103,0.05276669896987583
T101927,C1347,37,5,1571.93,7859.65,2025-06-21,2025-06,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.36538461538461536,0.6666666666666666,0.30754715073064676,0.22577744005217898
T100820,C1109,31,4,1189.94,4759.76,2025-03-17,2025-03,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.25,0.5,0.23028770794357084,0.13607627994352678
T100173,C1503,44,3,3322.94,9968.82,2025-08-25,2025-08,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.5,0.3333333333333333,0.6616979319411437,0.2868102495603764
T100749,C1334,26,3,1807.92,5423.76,2025-10-28,2025-10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.15384615384615385,0.3333333333333333,0.3552773423673965,0.15529037151198408
T100163,C1460,43,2,444.65,889.3,2025-09-04,2025-09,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4807692307692308,0.16666666666666666,0.0795489710269505,0.024077224443449657
T100445,C1546,69,1,3840.21,3840.21,2025-02-12,2025-02,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.9807692307692307,0.0,0.7663184507255903,0.10946736744085374
T101301,C1040,26,3,721.27,2163.81,2025-03-16,2025-03,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.15384615384615385,0.3333333333333333,0.13549678919957525,0.06095757360747753
T101432,C1337,41,4,3583.45,14333.8,2025-12-16,2025-12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.4423076923076923,0.5,0.7143874197299893,0.41311917337737136
T100082,C1260,43,1,1302.75,1302.75,2025-12-31,2025-12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.4807692307692308,0.0,0.2531041108358194,0.03604117950215247
T101253,C1348,59,6,3625.95,21755.7,2025-02-11,2025-02,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.7884615384615384,0.8333333333333334,0.7229832633867623,0.6278858393591984
T100375,C1497,25,4,2589.04,10356.16,2025-01-02,2025-01,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.1346153846153846,0.5,0.5132628811245386,0.2980186625545424
T100708,C1028,35,7,2180.2,15261.4,2025-07-15,2025-07,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.3269230769230769,1.0,0.43057288769783075,0.4399610278034271
T100660,C1196,64,6,3363.93,20183.58,2025-12-10,2025-12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.8846153846153846,0.8333333333333334,0.6699883703291701,0.5823935838823866
T100347,C1278,53,4,756.22,3024.88,2025-01-25,2025-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.6730769230769231,0.5,0.14256560651261566,0.0858742570816515
T100429,C1523,38,3,2611.68,7835.04,2025-12-31,2025-12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.38461538461538464,0.3333333333333333,0.5178419376042878,0.2250653033149806
T101732,C1098,18,3,761.39,2284.17,2025-10-17,2025-10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.3333333333333333,0.14361126561156898,0.06444041707310934
T100155,C1558,56,1,4166.43,4166.43,2025-12-28,2025-12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.7307692307692307,0.0,0.8322981240835314,0.11890715803040515
T100477,C1417,19,2,4497.98,8995.96,2025-10-16,2025-10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.019230769230769232,0.16666666666666666,0.899355817363604,0.2586587117240972
T100968,C1472,57,3,4478.73,13436.19,2025-03-17,2025-03,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.75,0.3333333333333333,0.8954624058249481,0.38714513612923446
T101044,C1217,70,5,4719.73,23598.65,2025-05-08,2025-05,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.6666666666666666,0.9442058957374727,0.6812150713713797
T101147,C1053,51,1,3750.83,3750.83,2025-03-11,2025-03,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6346153846153846,0.0,0.7482408858775345,0.10688098866918398
T100529,C1039,29,1,570.36,570.36,2025-09-12,2025-09,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.21153846153846154,0.0,0.10497446528796076,0.014848094375913863
T100103,C1316,53,5,55.76,278.8,2025-05-12,2025-05,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6730769230769231,0.6666666666666666,0.0008939677403043929,0.006411256216728008
T101537,C1135,36,4,942.78,3771.12,2025-08-27,2025-08,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.34615384615384615,0.5,0.18029832633867623,0.10746811806364784
T100842,C1571,43,2,3423.56,6847.12,2025-01-25,2025-01,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.4807692307692308,0.16666666666666666,0.6820488446174849,0.19647797599222408
T101004,C1377,48,7,4312.94,30190.58,2025-07-19,2025-07,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5769230769230769,1.0,0.8619305253577387,0.8719649909991819
T100032,C1505,55,6,749.48,4496.88,2025-04-23,2025-04,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.7115384615384616,0.8333333333333334,0.1412024068362239,0.1284693516430508
T101542,C1335,36,7,2690.48,18833.36,2025-04-03,2025-04,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.34615384615384615,1.0,0.5337796430196693,0.543322423163166
T100757,C1546,67,3,2240.81,6722.43,2025-05-30,2025-05,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.9423076923076923,0.3333333333333333,0.4428315720281134,0.19286983581500883
T101150,C1173,40,2,3655.36,7310.72,2025-10-19,2025-10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.4230769230769231,0.16666666666666666,0.7289315871972494,0.2098931158282735
T101148,C1581,43,4,4044.77,16179.08,2025-01-22,2025-01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.4807692307692308,0.5,0.8076917631592253,0.46651582833135163
T101875,C1145,18,7,1905.1,13335.7,2025-09-11,2025-09,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.0,1.0,0.37493249734540124,0.38423726856641177
T101303,C1543,26,4,4844.83,19379.32,2025-05-21,2025-05,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.15384615384615385,0.5,0.9695080143601152,0.5591208048389416
T100071,C1052,59,7,2534.06,17738.42,2025-10-31,2025-10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.7884615384615384,1.0,0.5021428932598473,0.5116382704192404
T101263,C1137,27,1,3083.25,3083.25,2025-02-27,2025-02,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.17307692307692307,0.0,0.6132193962683925,0.08756330305281242
T101953,C1161,66,1,259.7,259.7,2025-08-13,2025-08,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.9230769230769231,0.0,0.04214188198412297,0.005858561715285937
T101523,C1373,51,7,877.82,6144.74,2025-03-06,2025-03,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.6346153846153846,1.0,0.16715983212822977,0.17615328678160203
T101144,C1524,69,2,2960.15,5920.3,2025-06-02,2025-06,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.9807692307692307,0.16666666666666666,0.5883217879354806,0.16965869233638434
T101387,C1145,25,4,4848.29,19393.16,2025-08-15,2025-08,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.1346153846153846,0.5,0.970207817161349,0.5595212913258504
T101958,C1283,23,5,1044.72,5223.6,2025-01-21,2025-01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.09615384615384616,0.6666666666666666,0.20091621580623956,0.14949836463195032
T100549,C1133,30,7,613.11,4291.77,2025-08-31,2025-08,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.23076923076923078,1.0,0.11362087273095009,0.12253410718280039
T100400,C1039,60,6,2056.39,12338.34,2025-05-02,2025-05,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.8076923076923077,0.8333333333333334,0.4055316782120645,0.3553767770502723
T101819,C1586,26,3,3315.64,9946.92,2025-02-23,2025-02,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.15384615384615385,0.3333333333333333,0.6602214693836274,0.286176531781236
T101808,C1508,69,3,2351.83,7055.49,2025-07-01,2025-07,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.9807692307692307,0.3333333333333333,0.4652859382110532,0.20250755469722323
T101961,C1475,51,3,1332.25,3996.75,2025-07-09,2025-07,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.6346153846153846,0.3333333333333333,0.2590706376093442,0.11399714740188732
T100836,C1415,43,5,4500.25,22501.25,2025-10-17,2025-10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.4807692307692308,0.6666666666666666,0.8998149365424483,0.6494597338906191
T101155,C1593,25,4,1241.41,4965.64,2025-12-31,2025-12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.1346153846153846,0.5,0.24069778024978514,0.14203380580514424
T100246,C1331,30,7,4710.86,32976.02,2025-05-01,2025-05,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.23076923076923078,1.0,0.942411892602518,0.9525669476534645
T100598,C1552,22,7,2732.67,19128.69,2025-08-08,2025-08,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.07692307692307693,1.0,0.5423127875815341,0.5518683533783957
T100328,C1217,57,3,3174.42,9523.26,2025-10-06,2025-10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.75,0.3333333333333333,0.6316589978257572,0.27391713112778326
T100850,C1456,33,2,4704.24,9408.48,2025-11-16,2025-11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.28846153846153844,0.16666666666666666,0.9410729635435101,0.2705957554798502
T101346,C1303,52,4,3654.23,14616.92,2025-06-15,2025-06,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.6538461538461539,0.5,0.7287030388835516,0.42131178422806664
T101293,C1484,58,1,2311.4,2311.4,2025-12-06,2025-12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.7692307692307693,0.0,0.4571087627041513,0.06522836844872544
T100924,C1429,43,7,2894.81,20263.67,2025-12-31,2025-12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.4807692307692308,1.0,0.5751064367699853,0.5847111389934072
T101544,C1491,29,3,4744.89,14234.67,2025-06-24,2025-06,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.21153846153846154,0.3333333333333333,0.9492946351822825,0.4102506599780022
T100305,C1166,19,6,3878.9,23273.4,2025-05-10,2025-05,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.019230769230769232,0.8333333333333334,0.7741437022804267,0.6718033495601738
T101361,C1130,42,4,96.09,384.36,2025-02-18,2025-02,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.46153846153846156,0.5,0.009050917732719826,0.00946583378595444
T100764,C1100,60,1,2504.3,2504.3,2025-04-08,2025-04,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.8076923076923077,0.0,0.49612378014865754,0.07081029354444142
T100531,C1122,44,7,448.67,3140.69,2025-08-20,2025-08,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,1.0,0.0803620367093088,0.08922543772102355
T101424,C1090,46,2,2136.38,4272.76,2025-01-04,2025-01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5384615384615384,0.16666666666666666,0.4217100672498357,0.12198401700099862
T100953,C1122,28,5,4699.0,23495.0,2025-08-12,2025-08,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.19230769230769232,0.6666666666666666,0.9400131465844163,0.6782157632522975
T101602,C1148,39,1,4254.59,4254.59,2025-09-07,2025-09,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.40384615384615385,0.0,0.8501289376548516,0.12145823380250635
T100653,C1361,43,7,346.75,2427.25,2025-02-08,2025-02,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.4807692307692308,1.0,0.05974819234464276,0.06858070656349317
T100985,C1412,57,5,2865.11,14325.55,2025-01-25,2025-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.75,0.6666666666666666,0.5690994589674875,0.4128804440770103
T101803,C1196,27,4,3253.86,13015.44,2025-04-30,2025-04,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.17307692307692307,0.5,0.6477261465338524,0.37496994181081816
T100257,C1002,49,3,4451.17,13353.51,2025-10-25,2025-10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.5961538461538461,0.3333333333333333,0.889888254032462,0.3847526344863428
T101596,C1390,30,4,1253.64,5014.56,2025-05-20,2025-05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.23076923076923078,0.5,0.24317136067148712,0.14344939821407335
T100852,C1363,40,7,2485.83,17400.81,2025-02-05,2025-02,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.4230769230769231,1.0,0.4923881276229964,0.5018688887107663
T101096,C1414,25,2,54.73,109.46,2025-10-24,2025-10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.1346153846153846,0.16666666666666666,0.0006856449410931878,0.0015110841290735535
T101908,C1507,18,1,2125.3,2125.3,2025-09-16,2025-09,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.41946908024472873,0.05984321417027679
T100455,C1360,29,1,1504.58,1504.58,2025-04-18,2025-04,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.21153846153846154,0.0,0.2939252667239723,0.041881510979956287
T100846,C1295,39,6,1507.98,9047.88,2025-11-22,2025-11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.40384615384615385,0.8333333333333334,0.29461293421651413,0.2601611147877031
T100110,C1487,45,1,4080.7,4080.7,2025-01-07,2025-01,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5192307692307693,0.0,0.8149587905142336,0.11642639888859212
T101250,C1213,39,1,1442.44,1442.44,2025-10-10,2025-10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.40384615384615385,0.0,0.2813571320220458,0.040083372952751564
T101051,C1461,22,7,4544.38,31810.66,2025-02-18,2025-02,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.07692307692307693,1.0,0.9087404560853517,0.9188450594754263
T101773,C1581,31,7,1815.31,12707.17,2025-09-20,2025-09,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.25,1.0,0.35677200788795066,0.36604956830508273
T100354,C1126,43,1,2600.07,2600.07,2025-06-07,2025-06,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.4807692307692308,0.0,0.5154937553724023,0.07358157901057268
